id;type;quantity_account_current;detail_location;estate_quantity;department;city;locality;latitude;longitude;location_address;infrastructure_type;description;registry_number;cadastral_current_account;estate_status;start_date_contract;end_date_contract;committed_investment;transfer;balance_for_transfer;tenant;rent_amount;rent_amount_period;contract_resolution;contract_number;current_period_start;current_period_end;status_documentation;land_area_mt2;land_area_hectares;land_sub_area;built_area_m2;built_value_gs;property_value_gs;total_value_gs;possession_rent_without_title
715;RENTA;832;0;333;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;5041HK04;26.0352.10/A-02;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
716;RENTA;833;0;334;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4987HK04;26.0352.10/A-07;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
717;RENTA;834;0;335;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4989HK04;26.0352.10/A-10;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
718;RENTA;835;0;336;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4990HK04;26.0352.10/A-11;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
719;RENTA;836;0;337;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4992HK04;26.0352.10/A-13;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
720;RENTA;837;0;338;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4965HK04;26.0352.10/C-02;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
721;RENTA;838;0;339;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4969HK04;26.0352.10/C-07;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
722;RENTA;839;0;340;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4970HK04;26.0352.10/C-08;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
723;RENTA;840;0;341;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4971HK04;26.0352.10/C-09;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
724;RENTA;841;0;342;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4974HK04;26.0352.10/C-13;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
725;RENTA;842;0;343;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;12806HK04;26.0352.10/B-13;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
726;RENTA;843;0;344;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;5011HK04;26.0352.10/B-16;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
727;RENTA;844;0;345;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;5012HK04;26.0352.10/B-17;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
728;RENTA;845;0;346;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4957HK04;26.0352.10/B-21;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
729;RENTA;846;0;347;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4962HK04;26.0352.10/B-26;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
730;RENTA;847;0;348;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;COCHERA;4963HK04;26.0352.10/B-27;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;24.83;76.497.913;0;76.497.913;0
731;RENTA;848;0;349;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;LOCAL COMERCIAL ;12461HK04;26.0352.10/00-05;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.6;0;0;25.1;181.195.497;0;181.195.497;0
732;RENTA;849;0;350;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;LOCAL COMERCIAL ;5126HK04;26.0352.10/00-10;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;1.48;0;0;21.99;158.744.581;0;158.744.581;0
733;RENTA;850;0;351;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;ADRIAN JARA y PAMPLIEGA EDIFICIO YUQUYRY;BALDIO;LOCAL COMERCIAL ;5082HK04;26.0352.10/00-27;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;EN PROCESO DE REGULARIZACION;0;0;RCA 002-037/17 DE FECHA 10/01/2017 -SE DEJA SIN EFECTO EL ARRENDAMIENTO DE VIMA S.A.;0;0/1/00;0;A;0.57;0;0;8.05;58.112.556;0;58.112.556;0
734;RENTA;851;0;352;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;TACURU PUCU E/ QUEBRACHO;BALDIO;BALDIO;3507/3508;26-464-01;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;FALSO;0;0/1/00;0;A;44.279.00;4;0;0;0;4.770.027.561;4.770.027.561;0
735;RENTA;853;0;354;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MB-L1;3.299;26-859-02;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA; N/A ;0;0;0;0/1/00;0;A;360;1;0;0;0;27.202.466;27.202.466;0
736;RENTA;0;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO- MB-L2;3.299;26-859-03;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;360;0;0;0;0;27.202.466;27.202.466;0
737;RENTA;854;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MB-L3;3.299;26-859-04;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;440.85;0;0;0;0;33.311.686;33.311.686;0
738;RENTA;855;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L1;3.299;26-860-01 ;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;390.06;0;0;0;0;29.473.872;29.473.872;0
739;RENTA;856;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L2;3.299;26-860-01 ;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;397.12;0;0;0;0;30.007.342;30.007.342;0
740;RENTA;857;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L3;3.299;26-860-01 ;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;386.03;0;0;0;0;29.169.355;29.169.355;0
741;RENTA;858;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L4;3.299;26-860-01 ;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;360;0;0;0;0;27.202.466;27.202.466;0
742;RENTA;859;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L5;3.299;26-860-01 ;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;428.28;0;0;0;0;32.361.867;32.361.867;0
743;RENTA;860;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L6;3.299;26-860-06;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;457.08;0;0;0;0;34.538.064;34.538.064;0
744;RENTA;861;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L7;3.299;26-860-06;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;462.36;0;0;0;0;34.937.033;34.937.033;0
745;RENTA;862;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L8;3.299;26-860-06;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;467.64;0;0;0;0;35.336.003;35.336.003;0
746;RENTA;863;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L9;3.299;26-860-09;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;472.92;0;0;0;0;35.734.972;35.734.972;0
747;RENTA;864;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L10;3.299;26-860-09;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;478.2;0;0;0;0;36.133.942;36.133.942;0
748;RENTA;865;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L11;3.299;26-860-11;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;512.4;0;0;0;0;38.718.176;38.718.176;0
749;RENTA;866;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L12;3.299;26-860-11;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;0;0;0;36.269.954;36.269.954;0
750;RENTA;867;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L13;3.299;26-860-11;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;520;0;0;0;0;39.292.450;39.292.450;0
751;RENTA;868;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L14;3.299;26-860-11;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;520;0;0;0;0;39.292.450;39.292.450;0
752;RENTA;869;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L15;3.299;26-860-15;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;520;0;0;0;0;39.292.450;39.292.450;0
753;RENTA;870;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L16;3.299;26-860-15;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;520;0;0;0;0;39.292.450;39.292.450;0
754;RENTA;871;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L17;3.299;26-860-15;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;432;0;0;0;0;32.642.959;32.642.959;0
755;RENTA;872;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L18;3.299;26-860-15;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;432;0;0;0;0;32.642.959;32.642.959;0
756;RENTA;873;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L19;3.299;26-860-19;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;432;0;0;0;0;32.642.959;32.642.959;0
757;RENTA;874;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L20;3.299;26-860-19;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;432;0;0;0;0;32.642.959;32.642.959;0
758;RENTA;875;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;REMANSITO;BALDIO;BALDIO-MA-L21;3.299;26-860-19;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;432;0;0;0;0;32.642.959;32.642.959;0
759;RENTA;876;1;355;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;CALLE 11 DE SETIEMBRE;BALDIO;HOTEL  ACARAY ;116;26-435-01;ALQUILADO + INV;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;AZAR INTERNACIONAL S.A. - HOTEL ACARAY; Gs 42.525.000 ;0;RCA 079-039/06- 035029/13;FALSO;1/7/13; 30/06/2033;A;53.323.66;5;0;7.590.00;23.461.119.122;39.965.204.986;63.426.324.107;0
760;RENTA;877;2;356;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L1;9.943;26-011-08;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA; N/A ;0;0;0;0/1/00;0;A;576;2;0;0;0;38.559.992;38.559.992;0
761;RENTA;878;3;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L2;9.943;26-011-09;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;576;0;576;0;0;38.559.992;38.559.992;0
762;RENTA;879;4;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L3;9.943;26-011-10;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;540;0;576;0;0;36.149.993;36.149.993;0
763;RENTA;880;5;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L4;9.943;26-011-11;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;540;0;480;0;0;36.149.993;36.149.993;0
764;RENTA;881;6;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L5;9.943;26-011-12;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;540;0;480;0;0;36.149.993;36.149.993;0
765;RENTA;882;7;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L6;9.943;26-011-01;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;500;0;480;0;0;33.472.215;33.472.215;0
766;RENTA;883;8;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L7;9.943;26-011-07;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;576;0;480;0;0;38.559.992;38.559.992;0
767;RENTA;884;9;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L8;9.943;26-011-06;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;576;0;576;0;0;38.559.992;38.559.992;0
768;RENTA;885;10;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L9;9.943;26-011-05;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;540;0;576;0;0;36.149.993;36.149.993;0
769;RENTA;886;11;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L10;9.943;26-011-04;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;540;0;480;0;0;36.149.993;36.149.993;0
770;RENTA;887;12;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L11;9.943;26-011-03;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;540;0;480;0;0;36.149.993;36.149.993;0
771;RENTA;888;2;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M33-L12;9.943;26-011-02;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;540;0;480;0;0;36.149.993;36.149.993;0
772;RENTA;889;3;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L2;9.943;26-009-15;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
773;RENTA;890;4;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L3;9.943;26-009-14;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
774;RENTA;891;5;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L4;9.943;26-009-13;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
775;RENTA;892;6;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L5;9.943;26-009-12;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
776;RENTA;893;7;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L6;9.943;26-009-11;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
